image_id,path,set,small_vehicles,large_vehicles,total_vehicles,category,max_occlusion
q_DJI_0639__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0639__1024__824___824.png,train,5,0,5,small_only,2
q_DJI_0668__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__0___0.png,train,0,0,0,small_only,0
q_DJI_0668__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__0___1648.png,train,18,1,19,mixed,2
q_DJI_0668__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__0___1976.png,train,18,1,19,mixed,2
q_DJI_0668__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__0___824.png,train,0,0,0,small_only,0
q_DJI_0668__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__1648___0.png,train,0,0,0,small_only,0
q_DJI_0668__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__1648___1648.png,train,31,1,32,mixed,2
q_DJI_0668__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__1648___1976.png,train,14,1,15,mixed,2
q_DJI_0668__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__1648___824.png,train,17,0,17,small_only,2
q_DJI_0668__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2472___0.png,train,0,0,0,small_only,0
q_DJI_0668__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2472___1648.png,train,191,0,191,small_only,2
q_DJI_0668__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2472___1976.png,train,85,0,85,small_only,2
q_DJI_0668__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2472___824.png,train,57,0,57,small_only,2
q_DJI_0668__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2976___0.png,train,0,0,0,small_only,0
q_DJI_0668__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2976___1648.png,train,43,1,44,mixed,2
q_DJI_0668__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2976___1976.png,train,35,1,36,mixed,2
q_DJI_0668__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__2976___824.png,train,5,0,5,small_only,2
q_DJI_0668__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__824___0.png,train,0,0,0,small_only,0
q_DJI_0668__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__824___1648.png,train,29,0,29,small_only,2
q_DJI_0668__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__824___1976.png,train,25,0,25,small_only,2
q_DJI_0668__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0668__1024__824___824.png,train,3,0,3,small_only,2
q_DJI_0713__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__0___0.png,train,0,0,0,small_only,0
q_DJI_0713__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__0___1648.png,train,11,0,11,small_only,2
q_DJI_0713__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__0___1976.png,train,6,0,6,small_only,2
q_DJI_0713__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__0___824.png,train,13,0,13,small_only,2
q_DJI_0713__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__1648___0.png,train,16,0,16,small_only,2
q_DJI_0713__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__1648___1648.png,train,45,1,46,mixed,2
q_DJI_0713__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__1648___1976.png,train,13,1,14,mixed,2
q_DJI_0713__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__1648___824.png,train,237,0,237,small_only,2
q_DJI_0713__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2472___0.png,train,1,0,1,small_only,0
q_DJI_0713__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2472___1648.png,train,85,0,85,small_only,2
q_DJI_0713__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2472___1976.png,train,62,0,62,small_only,2
q_DJI_0713__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2472___824.png,train,38,0,38,small_only,2
q_DJI_0713__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2976___0.png,train,0,0,0,small_only,0
q_DJI_0713__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2976___1648.png,train,40,0,40,small_only,2
q_DJI_0713__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2976___1976.png,train,42,0,42,small_only,2
q_DJI_0713__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__2976___824.png,train,0,0,0,small_only,0
q_DJI_0713__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__824___0.png,train,10,0,10,small_only,2
q_DJI_0713__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__824___1648.png,train,10,0,10,small_only,2
q_DJI_0713__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__824___1976.png,train,5,0,5,small_only,2
q_DJI_0713__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0713__1024__824___824.png,train,32,1,33,mixed,2
q_DJI_0731__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__0___0.png,train,0,0,0,small_only,0
q_DJI_0731__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__0___1648.png,train,25,0,25,small_only,2
q_DJI_0731__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__0___1976.png,train,64,0,64,small_only,2
q_DJI_0731__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__0___824.png,train,0,0,0,small_only,0
q_DJI_0731__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__1648___0.png,train,0,0,0,small_only,0
q_DJI_0731__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__1648___1648.png,train,91,0,91,small_only,2
q_DJI_0731__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__1648___1976.png,train,62,0,62,small_only,2
q_DJI_0731__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__1648___824.png,train,25,0,25,small_only,2
q_DJI_0731__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2472___0.png,train,0,0,0,small_only,0
q_DJI_0731__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2472___1648.png,train,68,1,69,mixed,2
q_DJI_0731__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2472___1976.png,train,44,1,45,mixed,2
q_DJI_0731__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2472___824.png,train,15,0,15,small_only,2
q_DJI_0731__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2976___0.png,train,0,0,0,small_only,0
q_DJI_0731__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2976___1648.png,train,1,0,1,small_only,2
q_DJI_0731__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2976___1976.png,train,0,0,0,small_only,0
q_DJI_0731__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__2976___824.png,train,10,0,10,small_only,2
q_DJI_0731__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__824___0.png,train,0,0,0,small_only,0
q_DJI_0731__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__824___1648.png,train,17,0,17,small_only,2
q_DJI_0731__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__824___1976.png,train,31,0,31,small_only,2
q_DJI_0731__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0731__1024__824___824.png,train,0,0,0,small_only,0
q_DJI_0741__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__0___0.png,train,0,0,0,small_only,0
q_DJI_0741__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__0___1648.png,train,49,0,49,small_only,2
q_DJI_0741__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__0___1976.png,train,65,0,65,small_only,2
q_DJI_0741__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__0___824.png,train,2,0,2,small_only,0
q_DJI_0741__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__1648___0.png,train,1,2,3,mixed,2
q_DJI_0741__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__1648___1648.png,train,3,0,3,small_only,2
q_DJI_0741__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__1648___1976.png,train,2,0,2,small_only,2
q_DJI_0741__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__1648___824.png,train,21,3,24,mixed,2
q_DJI_0741__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2472___0.png,train,5,0,5,small_only,2
q_DJI_0741__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2472___1648.png,train,3,0,3,small_only,2
q_DJI_0741__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2472___1976.png,train,4,0,4,small_only,2
q_DJI_0741__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2472___824.png,train,31,1,32,mixed,2
q_DJI_0741__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2976___0.png,train,1,0,1,small_only,2
q_DJI_0741__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2976___1648.png,train,5,0,5,small_only,2
q_DJI_0741__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2976___1976.png,train,7,0,7,small_only,2
q_DJI_0741__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__2976___824.png,train,21,0,21,small_only,2
q_DJI_0741__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__824___0.png,train,1,4,5,mixed,2
q_DJI_0741__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__824___1648.png,train,10,0,10,small_only,2
q_DJI_0741__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__824___1976.png,train,20,1,21,mixed,2
q_DJI_0741__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0741__1024__824___824.png,train,20,6,26,mixed,2
q_DJI_0753__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0753__1024__0___0.png,train,0,0,0,small_only,0
q_DJI_0753__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0753__1024__0___1648.png,train,2,0,2,small_only,0
q_DJI_0753__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\q_DJI_0753__1024__0___1976.png,train,1,0,1,small_only,2
